time_s,vx_ms,vy_ms,vertical_speed_ms,pitch_deg,roll_deg,power_w,rpm
756.776256,0.366085,-0.185755,-0.700338,-0.58,-2.82,723.782,2169.285714
757.52968,0.510262,-0.520064,-0.664142,-2.46,-1.79,738.625,2106.666667
758.283105,0.507598,-0.608934,-0.709135,-3.97,-2.5,650.351,2175.714286
759.03653,0.242563,-0.119277,-0.685224,-9.38,1.63,708.496,2174.047619
759.789954,0.056068,0.121613,-0.649023,-2.5,-1.37,796.277,2190.714286
760.543379,0.060106,-0.13152,-0.777962,-5,-0.68,622.895,2154.285714
761.296804,-0.125766,0.03134,-0.663511,-4.45,-0.34,834.225,2128.333333
762,-0.061244,0.063127,-0.678946,-3.22,-2.11,684.617,2159.047619
762.753425,-0.094858,-0.034879,-0.679312,-4.07,-2.21,716.833,2131.904762
763.506849,0.027576,0.037038,-0.681678,-5.14,-1.01,751.173,2161.666667
764.260274,-0.057315,0.087775,-0.658811,-3.52,-1.11,747.418,2163.571429
765.013699,0.070716,-0.061344,-0.678764,-3.88,-0.85,737.266,2156.190476
765.767123,0.020418,-0.034731,-0.687467,-4.97,-1.26,685.12,2121.904762
766.520548,0.024908,-0.038938,-0.709567,-2.91,-1.86,827.201,2163.095238
767.273973,0.025336,-0.008705,-0.719293,-4.88,-1.12,808.555,2130.47619
768.027397,-0.059336,0.067102,-0.779131,-3.75,-1.43,709.268,2100.714286
768.780822,0.067225,-0.009841,-0.63386,-4.68,-1.65,672.8,2157.380952
769.534247,-0.023686,0.058241,-0.266624,-4,-0.17,847.745,2095.238095
770.287671,0.022043,0.031656,-0.29646,-3.14,-1.44,777.521,2160
771.041096,-0.019918,0.022464,-0.368791,-4.64,-0.38,738.888,2123.333333
771.794521,-0.023209,0.030026,-0.338013,-3.72,-0.81,738.776,2102.380952
772.547945,-0.028787,0.049306,-0.328855,-3.03,-1.07,688.769,2116.428571
773.251142,-0.013748,0.00302,-0.311238,-2.39,-1.36,787.01,2120.952381
774.004566,0.023338,-0.030455,-0.379281,-2.21,-1.23,768.633,2188.809524
774.757991,0.054952,-0.043193,-0.343606,-2.26,-0.93,813.916,2223.333333
775.511416,0.074837,-0.048653,-0.341597,-2.38,-0.76,804.776,2176.904762
776.26484,0.005718,-0.080108,-0.313311,-2.7,-0.32,768.603,2154.761905
777.018265,-0.06345,-0.038835,-0.269489,-2.81,-0.17,776.995,2133.571429
777.771689,-0.017584,0.027133,-0.046403,-2.79,0.99,806.066,2093.095238
779.178082,-0.012933,0.02205,-0.073962,-2.78,0.96,27.434,964.047619
779.278539,-0.010275,0.017146,-0.073685,-2.75,0.96,39.096,937.142857
780.182648,-0.008311,0.018801,-0.081345,-2.74,0.93,53.313,1001.666667
780.785388,0.002839,0.013213,-0.08801,-2.71,0.91,12.63,755.952381
781.538813,-0.002372,0.001414,-0.098276,-2.7,0.91,24.305,694.761905
1825.13242,0.021085,-0.022481,-0.01926,-2.9,0.74,57.964,175.952381
1825.534247,0.01893,0.00381,-0.019476,-2.91,0.82,43.967,681.428571
1826.287671,0.011287,0.00477,-0.022375,-2.91,0.83,28.35,683.095238
1827.041096,-0.001149,-0.000928,-0.023509,-2.91,0.78,27.897,682.857143
1827.794521,-0.002261,0.003429,-0.023833,-2.92,0.79,28.11,684.761905
1828.547945,-0.010181,0.009593,-0.025908,-2.99,0.8,26.908,685.238095
1933.826484,-0.002228,0.018174,-0.003896,-3.06,0.76,58.379,173.809524
1934.278539,-0.006217,0.006875,-0.006319,-3.06,0.78,30.305,685.714286
1935.031963,-0.009179,0.001051,-0.006008,-3.07,0.77,27.39,685
1935.785388,-0.001382,0.00608,-0.005309,-3.03,0.76,27.87,684.761905
1936.538813,-0.005117,0.006445,-0.003148,-3.02,0.77,28.591,681.666667
1937.292237,0.002986,-0.006165,-0.003717,-2.98,0.7,102.645,906.190476
1938.045662,0.000094,-0.005882,-0.014733,-2.96,0.73,64.943,928.095238
1938.799087,-0.015323,-0.020619,-0.019442,-2.91,0.75,60.339,934.761905
1939.502283,-0.126146,-0.321045,0.779411,0.36,0.25,94.771,945.238095
1940.255708,-0.268633,-0.564064,0.347598,-2.14,0.15,1268.223,2414.047619
1941.009132,-0.197434,-0.284752,0.405969,-5.18,-0.11,736.765,2103.333333
1941.762557,-0.11829,-0.102529,0.449931,-2.48,-0.94,878.683,2197.142857
1942.515982,-0.049055,-0.069284,0.455805,-3.67,-1.22,944.751,2213.095238
1943.269406,0.123264,0.04955,0.53,-3.73,-0.87,893.871,2198.571429
1944.022831,-0.014019,0.17855,0.526007,-0.57,-1.36,931.054,2231.666667
1944.776256,-0.140304,0.016602,0.478372,-5.49,0.69,896.479,2219.285714
1945.52968,-0.228907,0.485122,0.524035,-5.53,-0.63,901.637,2233.333333
1946.283105,-0.204439,0.536424,0.544897,0.58,-2.77,931.533,2249.52381
1947.03653,-0.051497,-0.191615,0.584824,0.77,-1.29,935.252,2266.428571
1947.789954,-0.116592,-0.207194,0.544382,-5.15,-0.98,808.11,2197.142857
1948.543379,-0.112887,0.04431,0.584275,-3.16,-0.66,943.801,2199.285714
1949.296804,0.008114,0.049265,0.386468,-2.61,-1.17,907.736,2216.666667
1950,-0.023386,0.043733,0.252103,-2.79,-1.55,660.184,2152.142857
1950.753425,0.007398,-0.025406,0.269433,-2.71,-1.23,876.264,2219.52381
1951.506849,0.007385,0.039009,0.352173,-3.71,-0.9,846.484,2210
1952.260274,0.025842,0.066579,0.335705,-2.92,-0.06,717.85,2211.666667
1953.013699,0.013882,0.058451,0.383804,-1.86,-1.34,800.551,2164.761905
1953.767123,0.017966,-0.052182,0.390698,-2,-0.34,841.588,2209.52381
1954.520548,-0.009788,-0.007704,0.301796,-2.52,-0.66,764.053,2195.238095
1955.273973,-0.044963,0.023686,0.352996,-2.64,-1.19,813.801,2160.47619
1956.027397,0.044897,0.024601,0.19439,-1.54,-1.45,856.698,2223.571429
1956.780822,0.007189,-0.001295,0.163594,-1.73,-0.47,857.242,2148.333333
1957.534247,0.023784,-0.010624,0.151354,-1.92,-0.61,838.846,2194.285714
1958.287671,-0.053855,0.025454,0.113235,-1.35,-0.27,898.446,2174.761905
1959.041096,-0.02536,-0.017251,-0.018771,-1.79,-0.85,839.182,2164.047619
1959.794521,0.07049,-0.012012,-0.083408,-2.17,-0.6,882.93,2162.380952
1960.547945,-0.005805,0.038157,-0.167967,-2.22,-0.57,746.534,2140.714286
1961.251142,-0.067289,0.011346,-0.390497,-1.73,-0.93,827.335,2170.952381
1962.004566,0.031269,-0.027341,-0.386592,-1.84,-1.5,860.487,2135.714286
1962.757991,0.062536,0.000997,-0.418197,-1.52,-1.02,876.128,2200
1963.511416,0.033719,-0.086132,-0.472719,-1.94,-0.45,936.752,2170.238095
1964.26484,0.001644,-0.022625,-0.430159,-2.61,-0.73,826.908,2185.714286
1965.018265,-0.043641,0.055174,-0.421834,-2.19,-0.26,807.591,2230
1965.771689,0.028263,0.005247,-0.416077,-2.11,-0.7,847.284,2192.857143
1966.525114,-0.0049,-0.0138,-0.427524,-2.17,-1.67,875.028,2227.619048
1967.278539,-0.029631,-0.043003,-0.410119,-2.65,-1.81,899.686,2206.904762
1968.031963,0.063941,0.012141,-0.474345,-3.07,-1.16,841.874,2188.333333
1968.785388,0.071066,0.083113,-0.429692,-2.4,-0.7,801.392,2206.190476
1969.538813,-0.011587,0.016819,-0.392052,-2.92,-0.51,861.887,2226.190476
1970.292237,0.037085,0.009014,-0.230441,-2.34,-1.12,840.671,2242.857143
1971.045662,-0.010974,-0.004536,-0.210573,-2.16,-0.25,929.503,2255
1971.799087,-0.011942,-0.023396,-0.149421,-3.34,-1.49,868.471,2213.571429
1972.502589,0.023411,0.0205,-0.169536,-2.88,-0.8,849.732,2206.428571
1973.256473,-0.011616,0.003108,-0.13119,-2.6,-0.32,876.427,2227.142857
1974.010356,-0.034616,-0.028994,-0.095276,-2.56,-0.51,942.958,2224.761905
1974.76424,0.006021,0.030877,-0.133583,-2.32,-0.32,820.591,2198.095238
1975.518124,-0.010478,0.010143,-0.107738,-2.58,-0.87,869.783,2139.52381
1976.272007,-0.02483,0.00531,-0.10237,-2.11,-0.63,897.717,2182.619048
1977.025891,-0.017806,-0.014373,-0.047987,-2.4,-0.3,836.393,2215
1977.779775,-0.034795,0.016073,-0.056871,-2.71,-0.26,809.84,2194.285714
1978.533658,-0.086168,-0.010211,-0.062469,-3.17,-0.54,797.857,2140.714286
1979.287542,0.032656,-0.004298,-0.144678,-3.97,-0.68,847.743,2191.904762
1980.041426,0.048769,0.024317,-0.10576,-2.82,-0.88,770.348,2191.666667
1980.795309,0.061599,0.061046,-0.163733,-2.4,-0.22,860.547,2144.047619
1981.549193,-0.146997,0.019367,-0.021162,-1.63,0.63,857.336,2155.47619
1982.252818,-0.012439,0.008533,-0.029064,-2.67,1.31,879.727,2163.333333
1983.459031,-0.019569,-0.002371,-0.044717,-2.64,1.28,18.767,968.571429
1983.760585,-0.015233,-0.006726,-0.049643,-2.65,1.28,50.83,892.619048
1984.514468,-0.00403,-0.009355,-0.065804,-2.64,1.26,61.521,880.952381
1985.268352,-0.001553,-0.012968,-0.070892,-2.63,1.23,19.992,708.571429
1986.022236,0.000475,-0.010888,-0.075037,-2.63,1.23,25.919,685
1986.776119,0.007069,-0.008118,-0.0749,-2.64,1.22,25.444,685
1987.530003,0.003286,-0.007655,-0.08237,-2.64,1.2,25.234,685.714286
2036.130369,0.003257,0.000878,-0.003172,-2.68,1.26,57.9,168.809524
2036.281145,-0.004724,-0.009126,-0.00513,-2.68,1.25,157.477,432.380952
2037.035029,-0.000523,-0.010136,-0.006128,-2.68,1.25,25.599,687.619048
2037.788913,-0.008213,-0.011219,0.001347,-2.69,1.26,26.316,687.619048
2038.542796,-0.093592,-0.106848,0.231183,-0.72,-0.44,26.557,686.190476
2039.29668,-0.074346,-0.150896,1.102525,-4.08,-0.54,1222.38,2063.095238
2040.000305,-0.059792,0.001705,1.567392,-4.14,-1.46,1129.679,2348.095238
2040.754188,0.02999,0.038027,1.456455,-3.7,-2.38,873.862,2293.571429
2041.508072,0.12448,-0.013886,1.520239,-3.42,-1.2,885.512,2242.380952
2042.261956,0.064883,-0.011127,1.511835,-3.04,-1.79,895.914,2305.47619
2043.015839,0.121377,-0.004994,1.612476,-2.7,-0.34,1104.641,2327.142857
2043.769723,0.080076,-0.049056,1.5792,-1.88,-0.17,986.7,2294.285714
2044.523606,0.056568,-0.096497,1.582107,-2.84,-1.24,903.017,2300.952381
2045.27749,0.007183,-0.018138,1.604004,-2.88,0.76,949.853,2273.333333
2046.031374,-0.089769,0.081832,1.682651,-1.7,-1.27,929.729,2261.190476
2046.785257,0.026851,-0.057502,1.709109,-1.65,-0.12,972.902,2233.333333
2047.539141,0.025714,-0.022141,1.676561,-1.93,0.2,875.271,2272.619048
2048.293025,-0.050406,-0.027295,1.651207,-2.18,0.47,897.743,2214.761905
2049.046908,-0.071927,0.024145,1.654654,-2.33,-1.08,930.847,2222.142857
2049.750533,0.001605,-0.012254,1.645632,-2.15,-0.58,979.813,2269.047619
2050.504417,0.03496,-0.006121,1.624725,-2.54,-0.11,975.035,2276.428571
2051.2583,-0.049404,0.077739,1.6325,-2.45,-1.13,962.931,2258.571429
2052.012184,0.035745,0.015386,1.545509,-2,-1.54,837.494,2191.666667
2052.766068,0.105754,-0.013106,1.539906,-1.88,-0.94,861.765,2163.333333
2053.519951,0.065153,-0.046575,1.565779,-1.58,-0.16,897.118,2188.333333
2054.273835,-0.043857,-0.028407,1.560605,-1.67,-1.1,804.124,2181.666667
2055.027719,0.003453,0.008661,1.542307,-2.05,-1.3,991.99,2203.333333
2055.781602,0.052208,-0.000926,1.548442,-1.77,-0.7,883.098,2201.190476
2056.535486,0.017958,-0.024149,1.642814,-1.63,-1.08,939.539,2196.190476
2057.289369,-0.0115,0.007766,1.635387,-1.74,-0.76,893.295,2198.571429
2058.043253,-0.062265,0.002728,1.665113,-2.33,-0.98,995.882,2206.904762
2058.797137,0.012845,0.025727,1.586638,-1.62,-0.95,889.133,2197.142857
2059.500761,-0.010742,-0.007678,1.586335,-1.54,-0.75,884.477,2166.428571
2060.254645,-0.020772,-0.044811,1.626284,-2.27,-0.62,919.92,2185.952381
2061.008529,-0.01993,-0.011407,1.568258,-2.29,-0.55,908.798,2200.714286
2061.762412,-0.026033,0.019375,1.628921,-2.5,-0.78,926.408,2196.904762
2062.516296,0.019673,0.028667,1.628604,-1.96,-0.67,869.655,2249.285714
2063.27018,0.055415,-0.043532,1.655832,-1.8,-0.57,885.688,2214.52381
2064.024063,-0.028559,-0.04188,1.571372,-3.64,-0.23,851.024,2217.619048
2064.777947,-0.070653,0.046085,1.561295,-2.8,-1.14,871.394,2197.857143
2065.531831,0.010749,0.019544,1.539513,-3.12,-0.98,881.15,2225.952381
2066.285714,0.066027,0.006376,1.559282,-3.29,-0.08,962.802,2198.333333
2067.039598,0.014432,0.030499,1.205642,-3.69,-0.26,897.865,2204.52381
2067.793482,0.005713,0.03466,0.772292,-3.01,0.02,757.772,2117.380952
2068.547365,-0.023204,0.003798,0.338903,-3.53,-0.51,807.964,2127.857143
2069.25099,0.073701,-0.012114,0.015668,-3.47,-2.46,767.63,2125.47619
2070.004874,0.514925,-0.030422,-0.084143,-4.66,-5.57,845.353,2147.380952
2070.758757,1.546812,0.093505,0.003,-6.33,-9.33,846.449,2171.190476
2071.512641,2.942184,0.475203,0.006322,-7.16,-17.16,665.638,2067.380952
2072.316783,5.198196,0.574891,0.043073,-6.01,-18.28,563.586,2159.047619
2073.020408,6.576404,0.557959,0.021182,-5.17,-13.73,789.038,2197.380952
2073.774292,7.312445,0.582555,-0.054936,-4.82,-11.01,601.262,2054.047619
2074.528175,7.845474,0.65756,0.002044,-5.45,-7.08,571.475,2022.142857
2075.282059,7.939939,0.79947,-0.017122,-5.55,-5.3,733.144,2002.142857
2076.035943,7.294667,0.751891,0.108276,-2.66,1.85,361.998,1930.238095
2076.789826,5.868675,0.71824,0.112725,0.13,11.2,544.143,1954.52381
2077.54371,3.100166,0.416456,-0.009156,2.35,21.74,600.513,1958.095238
2078.297594,-0.1503,0.318084,0.008954,0.62,26.03,740.693,2143.571429
2079.001218,-3.364647,0.3384,0.054762,2.52,24.54,1116.846,2293.571429
2079.755102,-6.455582,0.424479,-0.052625,2.98,25.23,794.338,2168.809524
2080.508986,-8.891679,0.358739,-0.170712,3.68,22.28,920.326,2260.47619
2081.262869,-10.307798,0.193725,-0.238767,2.01,14.83,723.414,2226.190476
2082.016753,-10.939169,0.177573,-0.349772,-0.32,12.21,660.932,2089.52381
2082.770637,-11.130501,0.062388,-0.097147,-4.11,6.27,506.053,2019.047619
2083.52452,-11.134274,0.407832,-0.109062,-2.39,6.56,653.408,1972.142857
2084.278404,-11.035571,0.53338,-0.08302,-0.34,5.86,746.847,2068.095238
2085.032288,-10.873393,0.36202,0.178146,-0.58,5.62,581.385,2015.238095
2085.786171,-10.828609,0.119683,-0.019497,-3.5,7.06,808.888,2091.666667
2086.540055,-10.779699,0.268055,0.028763,-3.43,8.86,613.998,1796.428571
2087.293938,-10.863019,0.339021,0.003389,-4.33,6.83,584.074,1982.619048
2088.047822,-10.76899,0.394216,-0.041675,-2.15,8.91,622.401,1844.52381
2088.902224,-10.676805,0.364881,0.08598,-0.64,9.46,393.364,1873.333333
2089.50533,-10.821358,0.314597,0.012828,-1.27,11.49,524.708,1890.952381
2090.259214,-10.933933,0.312824,0.038825,-3.01,5.2,575.907,1937.142857
2091.013098,-10.735212,0.330969,-0.018996,-1.72,7.37,578.595,1965.952381
2091.766981,-10.841982,0.263655,0.016922,-2.06,7.49,620.855,1948.571429
2092.520865,-10.915353,0.291112,0.121106,-3.05,6.58,667.962,2032.380952
2093.274749,-10.93889,0.298664,0.066216,-3.95,6.34,693.053,2027.380952
2094.028632,-10.779336,0.404593,0.084985,-3.42,6.94,574.925,1980.238095
2094.782516,-10.915938,0.338674,0.145801,-3.31,6.12,565.303,2002.857143
2095.5364,-10.859414,0.301958,0.097947,-2.77,6.99,767.562,2060.47619
2096.290283,-10.909901,0.323177,-0.007659,-2.38,6.91,626.125,1986.190476
2097.044167,-10.93871,0.280156,-0.065145,-3.48,7.63,678.091,2015.47619
2097.798051,-11.026739,0.309623,0.080826,-3.99,6.85,763.79,2046.666667
2098.501675,-10.952705,0.381417,0.049987,-2.86,5.82,776.634,2091.666667
2099.255559,-10.934209,0.277146,0.013153,-2.02,7.96,666.688,2070
2100.009443,-10.703458,0.236013,-0.027574,-2.41,2.32,700.545,2019.52381
2100.763326,-9.650873,0.417527,-0.012491,-6.6,-3.44,645.175,2058.333333
2101.51721,-8.134562,1.160727,-0.028741,-10.95,-6.89,734.691,2069.52381
2102.271094,-6.271173,2.217422,0.040646,-16.08,-12.26,731.708,2049.047619
2103.024977,-3.738974,4.014859,0.127014,-22.12,-11.32,764.848,2074.761905
2103.778861,-2.164204,6.22962,0.163818,-24.59,-8.96,893.358,2159.761905
2104.532744,-0.813893,8.339484,0.137422,-21.29,-7.88,998.421,2272.142857
2105.286628,-0.006291,9.697964,0.115496,-20.42,-4.5,879.972,2277.619048
2106.040512,0.164893,10.707028,0.153031,-17.04,-0.52,953.507,2245.47619
2106.794395,0.159124,11.137403,0.218747,-13.56,-1.61,818.674,2289.047619
2107.548279,0.135255,11.117401,0.081633,-12.88,-1.83,932.601,2247.380952
2108.251904,0.170836,11.258224,0.024712,-13.22,-2.25,751.694,2074.047619
2109.005787,0.170437,11.157679,0.046736,-13.22,-1.94,808.293,2161.666667
2109.759671,0.111531,11.159425,0.068936,-11.9,-1.97,554.936,2115.238095
2110.513555,-0.001169,11.038291,-0.032311,-11.05,-1.29,799.139,2109.52381
2111.267438,-0.061176,10.949456,-0.045488,-11.63,-1.16,783.16,2095.952381
2112.021322,-0.113204,10.979861,-0.03332,-12.47,-0.79,728.275,2118.333333
2112.775206,-0.099613,10.928439,-0.065756,-12.41,-0.48,601.942,2044.285714
2113.529089,-0.058063,10.881193,-0.154217,-11.84,0.92,576.914,2009.047619
2114.282973,-0.235282,10.880178,-0.099602,-12.01,2.54,639.761,1980
2115.137374,-0.090585,10.233389,0.035747,-6.7,0.11,660.017,1972.380952
2115.79074,0.057966,9.553686,-0.030003,-3.41,-5.01,772.92,1987.619048
2116.745659,1.262339,7.156883,-0.064717,4.75,-12.45,454.912,1724.047619
2117.298507,2.250592,5.657582,0.030579,7.23,-15.15,606.08,1865
2118.002132,4.042287,3.650486,0.084256,4.81,-20.07,540.089,1984.047619
2118.806275,6.384689,1.780511,0.171987,2.44,-22.52,771.538,2136.904762
2119.509899,8.500219,0.456604,0.216971,-1.25,-19.44,902.148,2114.761905
2120.263783,9.846592,-0.14497,0.156887,-5,-17.65,867.874,2250.952381
2121.017667,10.714267,-0.245788,0.138025,-7.66,-16.3,789.52,2303.809524
2121.77155,11.165689,-0.105204,0.254445,-6.16,-10.42,889.229,2171.666667
2122.525434,11.224048,-0.173091,-0.075758,-6.9,-11.9,957.647,2214.52381
2123.279318,11.257704,-0.076,-0.027592,-6.6,-9.33,623.553,2047.619048
2124.033201,11.215443,-0.093442,0.028601,-5.63,-8.04,613.178,2030.714286
2124.787085,11.153712,-0.117091,0.069284,-6.59,-8.13,719.282,1984.52381
2125.540969,10.962321,-0.075526,0.129654,-4.91,-8.99,443.313,1970.47619
2126.294852,11.012229,-0.082122,0.204516,-5.25,-8,593.533,1959.52381
2127.048736,10.902249,-0.040181,0.045952,-5.7,-9.82,647.764,1990.952381
2127.752361,10.853203,-0.167577,0.082903,-6.41,-9.4,625.892,1925.714286
2128.606762,10.950802,-0.082145,-0.004142,-6.42,-7.84,518.47,2075.47619
2129.260128,10.952087,-0.027547,-0.005803,-5.93,-7.91,713.448,2044.761905
2130.014012,10.972383,-0.042611,-0.035079,-7.41,-7.43,452.686,1967.857143
2130.767895,10.952744,0.01928,0.012379,-6.05,-9.27,600.541,1966.666667
2131.521779,10.917038,-0.036978,-0.008391,-5.22,-9.48,399.598,2076.904762
2132.275663,10.977578,-0.094281,0.01588,-6.45,-8.72,461.434,1926.666667
2133.180323,10.848832,-0.050346,-0.211677,-8.36,-9.59,457.878,1907.142857
2133.833689,10.821877,0.01899,-0.100663,-6.21,-12.52,446.197,1915.47619
2134.587572,11.072276,0.049025,-0.01066,-5.32,-10.86,635.005,2224.52381
2135.291197,11.112824,-0.051781,-0.043809,-6.13,-9.59,923.931,2198.095238
2136.045081,11.045205,-0.065382,-0.085763,-6.96,-11.02,797.77,2210.714286
2136.798964,11.076003,0.031104,-0.072006,-6.06,-10.04,911.701,2237.142857
2137.502589,10.998912,-0.091334,-0.095934,-5.64,-9.32,905.823,2187.619048
2138.256473,10.961128,-0.077367,0.05785,-6.93,-9.5,881.792,2233.809524
2139.010356,10.987095,-0.009521,0.025287,-6.09,-8.54,859.593,2218.571429
2139.76424,10.537489,-0.032118,0.09245,-5.74,-3.4,750.088,2206.666667
2140.518124,9.490889,-0.080014,0.120424,-5.41,1.03,797.048,2207.619048
2141.272007,8.131029,-0.032428,0.254235,-4.9,7.39,729.772,2054.52381
2142.025891,5.98982,-0.058033,0.025559,-4.49,12.29,505.572,2037.142857
2142.98081,3.264591,0.013673,0.00268,-3.75,12.52,408.42,1937.619048
2143.533658,1.611504,-0.172253,-0.07282,-0.71,10.85,501.452,2023.571429
2144.287542,0.477146,-0.827617,-0.000309,2.29,4.47,650.448,2155
2145.041426,-0.015206,-1.99389,-0.047553,7.28,1.24,781.579,2222.619048
2145.795309,-0.132424,-3.466343,-0.07497,11.64,0.32,911.376,2237.857143
2146.549193,-0.226632,-5.705367,-0.083261,15.4,-0.29,878.389,2227.380952
2147.252818,-0.309547,-7.584874,-0.016775,13.19,-0.96,896.997,2247.619048
2148.006701,-0.272499,-8.998752,-0.028724,12.32,-0.73,891.983,2232.857143
2148.760585,-0.368921,-10.164029,-0.043236,10.76,0.43,900.743,2199.761905
2149.514468,-0.395105,-10.863572,-0.077468,6.25,-0.71,850.755,2167.619048
2150.268352,-0.444903,-10.890071,-0.168227,4.29,-1.24,869.774,2180.47619
2151.022236,-0.502887,-10.955871,-0.147708,4.3,-0.69,676.737,2087.857143
2151.776119,-0.443872,-11.078806,-0.07114,2.96,-0.5,749.992,2170.952381
2152.530003,-0.44974,-10.899546,-0.024851,3.98,-0.18,820.931,2213.809524
2153.283887,-0.47823,-10.884201,-0.021494,3.37,-0.83,723.003,2143.809524
2154.03777,-0.505301,-10.884293,-0.003119,3.63,-0.46,901.269,2161.666667
2154.791654,-0.40602,-10.8976,0.033386,3.12,0.04,829.028,2173.571429
2155.545538,-0.449065,-10.808508,0.147711,2.97,1.95,817.772,2207.619048
2156.299421,-0.576909,-10.793643,0.085277,4.81,1.49,783.727,2228.095238
2157.003046,-0.566919,-10.873801,0.097078,4.27,0.5,823.662,2210
2157.75693,-0.591845,-10.886819,0.142958,4.54,-0.49,844.145,2218.809524
2158.510813,-0.421748,-10.404699,0.165295,-0.79,-0.45,785.625,2215.714286
2159.264697,-0.613502,-9.622704,0.176163,-5.12,3.85,704.941,2171.190476
2160.018581,-1.240844,-8.042737,0.223412,-11.53,8.32,819.01,2157.380952
2160.772464,-2.330327,-6.173755,0.14699,-16.47,14.3,772.278,2184.52381
2161.526348,-4.211313,-3.576609,-0.009026,-13.94,16.88,716.989,2191.428571
2162.280231,-6.24942,-2.003834,0.119946,-12.16,20.59,835.46,2258.809524
2163.034115,-8.353361,-0.536343,-0.154554,-10.49,19.78,940.152,2317.380952
2163.787999,-9.70257,0.256043,-0.268844,-8.03,18.05,776.16,2208.809524
2164.541882,-10.779842,0.413414,-0.102376,-5.21,12.87,837.506,2095.47619
2165.295766,-11.224397,0.413491,0.056929,-5.93,8.67,896.943,2160.952381
2166.04965,-11.160505,0.547026,0.054172,-4.94,8.07,669.295,2106.428571
2166.753274,-11.122369,0.461413,0.111691,-4.4,7.1,778.941,2058.333333
2167.507158,-11.098107,0.464316,0.140475,-3.83,7.14,732.031,2064.761905
2168.261042,-11.100316,0.370606,0.083332,-4.08,7.05,831.414,2123.809524
2169.014925,-10.988603,0.383128,0.042385,-4.62,5.69,739.749,2121.666667
2169.768809,-10.988304,0.269136,-0.041913,-3.65,6.39,719.455,2003.333333
2170.522693,-10.90637,0.235642,-0.104909,-3.12,7.9,709.033,2122.380952
2171.276576,-10.932191,0.25399,-0.065088,-3.48,7.49,887.721,2087.857143
2172.03046,-10.982197,0.230988,-0.048311,-4.61,6.21,815.939,2045.714286
2172.784344,-10.890801,0.368277,0.005505,-4.48,6.31,645.084,2046.190476
2173.538227,-10.929113,0.251429,0.003797,-3.71,5.96,698.703,2084.285714
2174.292111,-10.909603,0.262148,-0.098762,-3.72,6.51,642.813,1985.47619
2175.045995,-10.968636,0.225014,-0.020285,-3.84,6.61,726.796,2060.714286
2175.799878,-10.998509,0.22527,-0.066804,-3.84,8,766.23,2080.714286
2176.503503,-10.979166,0.271228,0.053343,-4.95,5.59,745.627,2075.238095
2177.257387,-10.985901,0.395735,0.016074,-4.24,6.7,729.45,2056.904762
2178.01127,-11.021728,0.37079,-0.042296,-3.15,6.06,668.79,2094.761905
2178.765154,-11.000532,0.369495,-0.094086,-3.26,5.91,742.153,2044.761905
2179.519037,-11.000518,0.324824,-0.118111,-2.69,6.57,745.495,2039.761905
2180.272921,-11.070639,0.196293,-0.176874,-2.65,7,778.622,2032.142857
2181.026805,-11.112023,0.199524,0.028967,-3.36,5.53,753.794,2092.857143
2181.780688,-11.020616,0.254385,-0.044086,-3.53,5.76,756.43,2118.809524
2182.534572,-10.739953,0.343519,-0.008725,-2.71,1.15,822.958,2031.428571
2183.288456,-10.075146,0.199857,-0.065295,-4.3,-3.3,633.606,2051.428571
2184.042339,-8.531882,0.812216,0.0928,-9.63,-9,672.146,1944.285714
2184.796223,-6.882344,1.830409,-0.016844,-13.97,-12.43,729.714,1974.285714
2185.550107,-4.38014,3.469205,0.095904,-19.21,-15.8,719.961,1883.571429
2186.253731,-2.528132,5.537298,0.136743,-24.44,-15.05,681.533,2049.047619
2187.007615,-1.21224,7.75168,0.045462,-25.14,-11.89,883.728,2265.47619
2187.761499,-0.156236,9.588507,0.111517,-21.16,-6.89,981.106,2312.619048
2188.515382,0.12882,10.626333,0.154224,-19.09,-3.2,958.673,2320.952381
2189.269266,0.041517,11.064298,0.168532,-17.11,-3.06,999.547,2284.285714
2190.02315,0.035016,11.082218,0.05119,-15.55,-3.96,886.513,2259.761905
2190.777033,0.129416,11.162971,0.021825,-15.02,-2.57,934.148,2228.333333
2191.530917,0.10557,11.20579,0.115651,-13.22,-2.1,805.74,2227.142857
2192.2848,0.13585,11.11591,0.042532,-13.75,-2.66,903.353,2228.571429
2193.038684,0.035051,11.031115,0.012356,-13.74,-3.2,729.472,2174.285714
2193.792568,-0.023558,10.96602,-0.006147,-13.3,-2.09,728.378,2195.952381
2194.546451,-0.050339,11.016022,-0.013285,-13.46,-1.51,779.231,2132.142857
2195.250076,-0.059004,10.96035,-0.022961,-12.85,-1.99,963.005,2201.666667
2196.00396,-0.086127,10.931778,0.056274,-13.04,-1.66,804.208,2191.428571
2196.757843,-0.123248,10.872819,0.102903,-12.95,-1.76,894.502,2192.142857
2197.511727,-0.056692,10.639966,0.061102,-7.33,-1.89,822.257,2180.238095
2198.265611,-0.014524,9.809928,0.058714,-1.32,-3.99,668.311,2106.904762
2199.019494,0.833474,8.252892,0.046065,3.27,-8.24,690.017,2035.714286
2199.773378,1.92367,6.346399,-0.055159,8.62,-12.53,763.994,2011.904762
2200.527262,3.762951,3.864877,-0.14425,9.28,-17.81,347.737,2002.380952
2201.281145,5.911887,2.072989,0.037187,5.28,-21.54,664.163,2043.571429
