time_s,vx_ms,vy_ms,pitch_deg,roll_deg
184.000001,-0.014275,-0.019847,-1.940000,-1.300000
184.099975,-0.046356,0.003746,-1.980000,-1.600000
184.200005,0.020141,-0.007337,-1.920000,-1.700000
184.300005,-0.031126,0.000078,-1.890000,-1.590000
184.400011,-0.020453,-0.014218,-1.930000,-1.430000
184.499987,-0.025427,0.006587,-1.980000,-1.620000
184.600031,-0.004694,0.015443,-2.090000,-1.860000
184.700020,-0.015243,0.002026,-2.110000,-2.280000
184.800013,-0.003543,0.001735,-2.100000,-2.490000
184.899988,0.016884,0.012799,-2.010000,-2.440000
185.000017,0.057871,0.008615,-2.080000,-2.230000
185.099981,0.024296,0.032651,-2.170000,-1.790000
185.199994,0.034924,0.018772,-2.120000,-1.770000
185.300023,0.048953,0.076472,-1.990000,-1.600000
185.400007,0.034669,0.037466,-1.840000,-1.410000
185.500031,0.045600,0.046884,-1.790000,-1.100000
185.600007,0.020445,0.043415,-1.540000,-0.970000
185.700007,0.042201,0.035463,-1.320000,-1.150000
185.799994,0.035644,0.026407,-1.060000,-1.110000
185.900042,0.044753,0.012831,-1.150000,-1.370000
186.000037,0.046984,-0.006942,-1.140000,-1.320000
186.100008,0.012387,-0.032070,-0.710000,-0.870000
186.199982,0.029611,-0.030670,-0.250000,-0.100000
186.300020,0.023866,-0.073336,-0.440000,0.130000
186.399977,-0.011690,-0.095737,-0.820000,0.060000
186.499981,-0.006065,-0.093297,-1.270000,-0.280000
186.600001,-0.019133,-0.134099,-1.550000,-0.700000
186.699982,-0.030785,-0.127002,-1.920000,-0.950000
186.800041,-0.048135,-0.133896,-2.330000,-1.260000
186.900022,-0.012213,-0.121813,-2.330000,-1.280000
187.000031,-0.036769,-0.123140,-1.410000,-0.620000
187.100033,-0.061914,-0.177485,0.170000,0.750000
187.200011,-0.110560,-0.228490,1.830000,2.480000
187.300007,-0.121760,-0.320442,3.490000,4.430000
187.400009,-0.224947,-0.453630,4.800000,6.020000
187.500000,-0.310775,-0.628185,5.590000,6.870000
187.600002,-0.429266,-0.761361,5.830000,7.100000
187.699975,-0.516161,-0.951573,5.840000,6.950000
187.799985,-0.603514,-1.111253,5.700000,6.680000
187.899999,-0.694366,-1.272918,5.810000,6.800000
187.999978,-0.821168,-1.426396,6.010000,6.850000
188.099976,-0.888972,-1.597051,6.100000,6.830000
188.200008,-0.971897,-1.787849,6.030000,6.730000
188.300051,-1.075375,-1.942902,5.900000,6.600000
188.400002,-1.150679,-2.087090,5.780000,6.270000
188.500001,-1.246319,-2.215024,5.740000,6.030000
188.600028,-1.286802,-2.381644,5.760000,5.830000
188.700039,-1.362286,-2.536047,5.800000,5.820000
188.800011,-1.412465,-2.692653,5.900000,5.740000
188.900001,-1.489721,-2.839211,6.120000,5.690000
189.000021,-1.535688,-2.962978,6.430000,5.710000
189.099975,-1.569956,-3.146373,6.400000,5.870000
189.200039,-1.658157,-3.295949,6.120000,6.060000
189.300046,-1.729296,-3.425365,5.920000,6.190000
189.399996,-1.740493,-3.560257,5.930000,6.030000
189.499985,-1.821764,-3.706360,5.860000,6.030000
189.599993,-1.886985,-3.825977,5.920000,5.800000
189.700010,-1.919807,-3.949430,5.890000,5.680000
189.800001,-1.963707,-4.101574,6.020000,5.650000
189.900026,-2.039982,-4.209952,6.350000,5.630000
190.000014,-2.103611,-4.304032,6.570000,5.900000
190.099978,-2.108513,-4.443881,6.660000,6.190000
190.199973,-2.177074,-4.588013,6.740000,6.460000
190.300007,-2.217439,-4.734929,6.930000,6.470000
190.400031,-2.256020,-4.869139,7.000000,6.310000
190.499989,-2.305212,-5.043574,7.080000,6.130000
190.599974,-2.340082,-5.174549,7.400000,5.790000
190.700022,-2.370509,-5.303321,7.540000,5.640000
190.800050,-2.383438,-5.425075,7.610000,5.710000
190.899988,-2.427501,-5.564683,7.550000,5.900000
191.000006,-2.531599,-5.662540,7.420000,5.990000
191.100002,-2.566371,-5.818700,7.740000,5.540000
191.200005,-2.587637,-5.934352,7.640000,4.830000
191.300011,-2.599264,-6.037192,7.250000,3.830000
191.400002,-2.551642,-6.171402,6.730000,3.120000
191.499978,-2.554933,-6.309004,6.410000,3.040000
191.600015,-2.549399,-6.406600,6.190000,2.650000
191.700006,-2.532030,-6.470529,5.600000,2.190000
191.800031,-2.522843,-6.486534,4.600000,1.430000
191.900026,-2.524812,-6.495925,3.260000,0.830000
192.000009,-2.473818,-6.438248,2.060000,0.420000
192.100000,-2.453771,-6.461296,1.360000,0.010000
192.199998,-2.416337,-6.380481,0.490000,-0.160000
192.300016,-2.412994,-6.337632,-0.450000,-0.830000
192.400008,-2.328452,-6.276564,-1.480000,-1.510000
192.500015,-2.285312,-6.174191,-2.470000,-2.600000
192.599973,-2.239460,-6.081280,-3.020000,-3.600000
192.700032,-2.166230,-6.000268,-3.020000,-3.960000
192.800004,-2.100891,-5.842990,-2.870000,-3.870000
192.899987,-2.014855,-5.724838,-3.120000,-3.280000
193.000045,-1.958105,-5.637195,-3.350000,-2.550000
193.100049,-1.931149,-5.496977,-3.420000,-1.760000
193.199973,-1.852312,-5.434707,-3.260000,-1.190000
193.299993,-1.832946,-5.307559,-3.230000,-1.080000
193.400002,-1.821725,-5.132708,-3.530000,-0.990000
193.499994,-1.765928,-5.071317,-3.620000,-1.500000
193.600009,-1.812853,-4.978638,-3.920000,-1.340000
193.700003,-1.797332,-4.896026,-3.490000,-1.270000
193.800001,-1.791026,-4.736228,-3.660000,-0.500000
193.900032,-1.736185,-4.627843,-3.680000,-0.630000
194.000002,-1.776398,-4.556499,-3.910000,-0.780000
194.099985,-1.723187,-4.431253,-4.150000,-1.080000
194.200007,-1.728535,-4.302024,-4.730000,-1.220000
194.299984,-1.733072,-4.213721,-4.640000,-1.160000
194.399990,-1.705945,-4.069648,-4.770000,-0.970000
194.500000,-1.710679,-3.990759,-4.530000,-1.030000
194.600038,-1.701021,-3.849811,-4.560000,-0.740000
194.700012,-1.739982,-3.757383,-4.840000,-1.470000
194.800028,-1.675470,-3.600996,-5.680000,-2.200000
194.900011,-1.655829,-3.534280,-6.370000,-2.710000
195.000018,-1.641669,-3.422040,-7.060000,-3.130000
195.100011,-1.610410,-3.252581,-7.370000,-3.530000
195.200004,-1.608301,-3.084654,-7.880000,-3.680000
195.300012,-1.538927,-2.956303,-7.790000,-4.120000
195.400005,-1.507702,-2.785047,-7.590000,-4.490000
195.499985,-1.503164,-2.626853,-7.370000,-4.230000
195.599987,-1.469793,-2.520594,-7.310000,-3.890000
195.699997,-1.419903,-2.379566,-7.090000,-3.730000
195.799986,-1.398168,-2.223949,-7.020000,-3.460000
195.899995,-1.366951,-2.088794,-6.890000,-3.410000
195.999986,-1.331649,-1.972632,-6.830000,-3.560000
196.100001,-1.305022,-1.881246,-6.980000,-3.800000
196.200007,-1.262064,-1.774639,-7.130000,-3.840000
196.299981,-1.238483,-1.659703,-6.980000,-3.670000
196.399994,-1.218015,-1.554759,-6.260000,-3.250000
196.499986,-1.185883,-1.474887,-5.390000,-2.770000
196.600001,-1.196859,-1.394432,-4.960000,-2.430000
196.700004,-1.180169,-1.289323,-5.070000,-2.270000
196.799981,-1.173188,-1.231766,-5.290000,-2.400000
196.900003,-1.152543,-1.160558,-5.200000,-2.530000
197.000016,-1.147610,-1.085354,-4.510000,-2.200000
197.100006,-1.126593,-1.052163,-2.670000,-1.370000
197.199973,-1.159598,-1.044226,-0.550000,-0.150000
197.300039,-1.134912,-1.055779,0.640000,0.830000
197.400043,-1.158960,-1.139550,1.210000,1.300000
197.500009,-1.159861,-1.181174,1.370000,0.840000
197.599987,-1.181823,-1.234302,0.820000,-0.080000
197.700029,-1.173058,-1.259913,-0.240000,-1.120000
197.800006,-1.157580,-1.283778,-1.570000,-2.030000
197.900005,-1.126766,-1.244095,-2.650000,-2.860000
197.999985,-1.090254,-1.211616,-3.610000,-3.610000
198.099979,-1.036429,-1.145579,-4.370000,-4.670000
198.200003,-1.017809,-1.076520,-4.980000,-5.690000
198.299979,-0.960604,-0.953199,-4.890000,-6.770000
198.400002,-0.889342,-0.844094,-4.100000,-7.550000
198.500032,-0.830072,-0.756647,-3.210000,-8.280000
198.599989,-0.689814,-0.664796,-2.470000,-8.740000
198.700001,-0.607846,-0.583291,-2.150000,-8.500000
198.799975,-0.519885,-0.515746,-1.910000,-7.850000
198.900006,-0.405156,-0.448027,-1.630000,-6.850000
199.000011,-0.345732,-0.409594,-1.500000,-5.960000
199.099975,-0.263182,-0.368085,-1.660000,-5.060000
199.200032,-0.193227,-0.359803,-2.020000,-4.220000
199.300045,-0.153425,-0.319478,-2.410000,-3.490000
199.400002,-0.133771,-0.310682,-2.810000,-2.850000
199.500001,-0.096388,-0.284797,-3.030000,-2.230000
199.600009,-0.098769,-0.273739,-3.170000,-1.810000
199.700001,-0.077248,-0.249384,-3.290000,-1.440000
199.800007,-0.048992,-0.242206,-3.200000,-1.290000
199.899973,-0.070428,-0.230729,-3.080000,-1.150000
200.000023,-0.073647,-0.214250,-2.990000,-1.050000
200.100012,-0.056048,-0.200541,-2.860000,-1.100000
200.199998,-0.070744,-0.213938,-2.700000,-1.100000
200.299987,-0.072057,-0.197721,-2.570000,-1.090000
200.399994,-0.055109,-0.211177,-2.490000,-1.060000
200.499974,-0.049482,-0.216281,-2.640000,-1.190000
200.600026,-0.054225,-0.176411,-2.790000,-1.340000
200.699997,-0.028544,-0.171253,-3.090000,-1.550000
200.800005,-0.041674,-0.179874,-3.400000,-1.610000
200.900006,-0.016836,-0.133728,-3.750000,-1.310000
200.999982,0.003387,-0.122386,-4.220000,-1.130000
201.100004,-0.003343,-0.077510,-4.580000,-0.920000
201.200004,0.015669,-0.039628,-4.940000,-0.900000
201.300013,0.006445,0.022364,-4.940000,-0.890000
201.400033,0.018777,0.053005,-4.880000,-0.980000
201.500009,0.023836,0.103517,-4.690000,-0.850000
201.600008,0.037212,0.119619,-4.560000,-0.710000
201.700002,0.046492,0.133001,-4.280000,-0.490000
201.800034,0.061628,0.162915,-4.210000,-0.250000
201.899985,0.025227,0.175387,-4.120000,0.030000
202.000010,0.022996,0.229139,-3.700000,0.250000
202.100030,0.008024,0.248159,-3.050000,0.250000
202.200005,-0.012642,0.235835,-2.470000,0.000000
202.300038,-0.015650,0.229582,-2.100000,-0.330000
202.400005,-0.007049,0.228710,-2.060000,-0.600000
202.500015,0.000759,0.226404,-2.150000,-0.880000
202.600005,-0.031625,0.226633,-2.090000,-1.030000
202.700005,-0.037231,0.232427,-2.030000,-1.190000
202.800051,-0.021445,0.226181,-1.800000,-1.220000
202.899990,0.001838,0.195801,-1.620000,-1.150000
203.000047,0.014530,0.169629,-1.470000,-1.110000
203.100020,0.014801,0.128291,-1.310000,-1.060000
203.199991,0.002515,0.084978,-1.130000,-0.930000
203.300020,0.006288,0.071525,-1.100000,-0.870000
203.400016,-0.001667,0.054709,-1.150000,-0.870000
203.500013,0.005916,0.049820,-1.180000,-0.800000
203.600007,0.002569,0.040310,-1.060000,-0.920000
203.700008,-0.003466,0.003717,-0.750000,-1.140000
203.799995,-0.008063,-0.001718,-0.730000,-1.230000
203.900006,-0.008046,-0.040939,-0.910000,-1.240000
204.000008,0.009108,-0.044204,-1.080000,-1.200000
204.100005,0.007176,-0.091340,-1.170000,-1.070000
204.199988,0.005920,-0.082067,-1.280000,-0.940000
204.300019,0.010360,-0.099142,-1.400000,-0.820000
204.399994,0.027362,-0.091152,-1.400000,-0.640000
204.500044,0.019023,-0.122555,-1.270000,-0.450000
204.600030,-0.014368,-0.133728,-1.220000,-0.240000
204.700009,-0.030591,-0.117560,-1.160000,-0.180000
204.800012,-0.034355,-0.165650,-1.290000,-0.480000
204.900003,-0.044475,-0.150802,-1.660000,-0.840000
205.000031,-0.066700,-0.130416,-1.760000,-1.200000
205.100038,-0.058816,-0.167946,-2.020000,-1.350000
205.199978,-0.042665,-0.178466,-2.030000,-1.310000
205.300017,-0.042416,-0.187433,-2.060000,-1.250000
205.400009,-0.055749,-0.157967,-1.910000,-1.150000
205.500040,-0.030669,-0.173718,-1.850000,-1.350000
205.599972,-0.026416,-0.189164,-1.930000,-1.290000
205.699979,-0.017279,-0.177301,-2.210000,-1.020000
205.800099,-0.025607,-0.181689,-2.280000,-0.990000
205.899999,-0.026338,-0.167723,-2.430000,-0.720000
205.999982,-0.020626,-0.185414,-2.340000,-0.690000
206.100017,-0.007284,-0.142230,-2.290000,-0.680000
206.200010,-0.027761,-0.159381,-2.090000,-0.550000
206.300010,-0.060682,-0.193930,-2.000000,-0.540000
206.400007,-0.066598,-0.137654,-2.140000,-0.560000
206.500013,-0.084732,-0.131389,-2.250000,-0.680000
206.600027,-0.058432,-0.165353,-2.300000,-1.020000
206.700022,-0.065885,-0.133112,-2.490000,-1.340000
206.800036,-0.043781,-0.100538,-2.480000,-1.910000
206.899975,-0.044017,-0.111615,-2.770000,-2.060000
207.000007,-0.023059,-0.156618,-2.860000,-2.220000
207.100002,-0.053612,-0.138452,-2.980000,-1.930000
207.200005,-0.035596,-0.092835,-2.920000,-1.590000
207.300024,-0.007573,-0.083012,-2.750000,-1.360000
207.400005,0.013159,-0.080106,-2.680000,-1.370000
207.500009,0.020980,-0.074789,-2.980000,-1.520000
207.600009,0.037592,-0.061393,-3.600000,-1.700000
207.700018,0.021793,-0.047054,-3.970000,-1.750000
207.800006,0.031788,0.002234,-3.800000,-1.470000
207.899972,0.060051,-0.003938,-2.930000,-1.510000
208.000032,0.081069,-0.006103,-2.240000,-1.490000
208.100004,0.075707,-0.016866,-2.040000,-1.460000
208.199999,0.045539,-0.017637,-2.190000,-1.170000
208.300007,0.048083,-0.000992,-2.170000,-1.050000
208.400035,0.035532,0.008838,-2.050000,-1.140000
208.499981,0.058561,0.026598,-1.790000,-1.180000
208.599998,0.080837,0.021258,-1.600000,-1.410000
208.700033,0.035182,-0.021212,-1.440000,-1.690000
208.800031,0.029386,-0.028698,-1.420000,-1.860000
208.900035,0.055260,-0.017587,-1.410000,-1.660000
209.000029,0.083810,-0.026544,-1.450000,-1.320000
209.100027,0.057033,-0.073198,-1.410000,-1.360000
209.200004,0.010123,-0.059392,-1.640000,-1.590000
209.300013,0.029503,-0.030135,-1.810000,-1.990000
209.399977,0.027004,-0.066499,-1.810000,-2.510000
209.500016,0.075088,-0.040857,-1.780000,-2.800000
209.599999,0.098654,-0.077440,-1.770000,-2.710000
209.699980,0.111933,-0.041249,-1.950000,-2.160000
209.800025,0.109258,-0.053660,-1.990000,-2.040000
209.900004,0.135153,-0.013114,-1.800000,-1.780000
209.999980,0.143169,-0.041030,-1.280000,-2.220000
210.099976,0.191682,-0.051567,-0.830000,-2.240000
210.200004,0.130154,-0.092706,-0.510000,-2.040000
210.300016,0.179236,-0.078888,-0.700000,-1.470000
210.400007,0.149437,-0.086473,-0.870000,-0.890000
210.499975,0.154393,-0.092121,-0.980000,-0.300000
210.600017,0.127995,-0.128145,-1.170000,-0.080000
210.699975,0.094444,-0.101293,-1.220000,0.050000
210.800027,0.091241,-0.095504,-1.450000,0.070000
210.899989,0.064420,-0.150378,-1.520000,-0.060000
211.000004,0.009398,-0.134249,-1.470000,-0.310000
211.100032,0.033405,-0.127892,-1.410000,-0.830000
211.199973,-0.011604,-0.114960,-1.350000,-1.040000
211.300015,-0.011515,-0.095898,-1.450000,-1.120000
211.399993,-0.024704,-0.148704,-1.630000,-1.200000
211.500012,-0.037617,-0.103154,-1.810000,-1.110000
211.599974,-0.017107,-0.120136,-2.340000,-1.200000
211.699980,-0.050182,-0.102116,-2.740000,-1.350000
211.800009,-0.003564,-0.111220,-3.040000,-1.640000
211.900000,-0.021220,-0.088985,-2.960000,-1.730000
212.000033,0.007925,-0.071658,-2.910000,-1.670000
212.100037,-0.010522,-0.113185,-2.700000,-1.600000
212.200029,-0.002549,-0.075334,-2.530000,-1.290000
212.300028,0.009479,-0.064564,-2.610000,-1.020000
212.400111,-0.046336,-0.028202,-2.550000,-0.740000
212.500003,-0.012381,-0.024088,-2.500000,-0.640000
212.600039,-0.014377,-0.033048,-2.630000,-0.860000
212.699999,-0.054730,-0.006423,-2.630000,-1.040000
212.800037,-0.055594,0.003632,-2.390000,-1.370000
212.900010,-0.012798,0.013241,-2.010000,-1.960000
212.999990,-0.048824,-0.012447,-1.460000,-2.180000
213.100045,-0.041925,-0.005563,-1.480000,-2.130000
213.200014,-0.015853,-0.018610,-1.560000,-1.990000
213.300020,0.005109,-0.047294,-1.780000,-1.830000
213.400006,0.005189,-0.075536,-1.850000,-2.210000
213.500025,-0.008920,-0.080382,-1.810000,-2.760000
213.599998,0.015802,-0.031798,-1.900000,-2.940000
213.700021,0.049046,-0.011974,-2.090000,-3.060000
213.800015,0.052105,-0.058358,-2.240000,-2.660000
213.900006,0.042539,-0.066814,-2.420000,-2.010000
213.999982,0.072050,-0.064118,-2.440000,-1.480000
214.100013,0.097028,-0.057448,-2.380000,-1.280000
214.200005,0.095546,-0.057965,-2.620000,-1.150000
214.300018,0.085903,-0.085458,-2.630000,-1.410000
214.400024,0.053373,-0.134900,-2.160000,-2.050000
214.500005,0.034358,-0.065541,-2.220000,-1.960000
214.600008,0.048857,-0.042249,-2.540000,-1.670000
214.700032,0.061912,-0.039125,-2.860000,-1.420000
214.800010,0.069949,-0.004808,-3.090000,-1.220000
214.899972,0.049505,-0.020609,-3.240000,-1.320000
215.000009,0.028638,-0.044306,-3.410000,-1.540000
215.099997,0.020173,0.002989,-3.440000,-1.690000
215.199991,0.053803,0.009877,-3.050000,-1.910000
215.299986,0.060677,0.005871,-2.960000,-1.900000
215.399976,0.045374,-0.018321,-2.990000,-1.860000
215.500008,0.038772,0.010223,-3.000000,-1.870000
215.600008,0.057721,0.068619,-2.490000,-2.380000
215.700005,0.092624,0.057923,-1.990000,-2.690000
215.800009,0.117705,0.021434,-1.540000,-2.890000
215.900006,0.123020,0.004613,-1.850000,-2.450000
216.000010,0.134392,0.008294,-2.510000,-1.660000
216.100007,0.124577,-0.005630,-3.090000,-1.050000
216.200028,0.116927,0.010909,-3.250000,-0.860000
216.299996,0.108898,0.012738,-2.900000,-1.020000
216.399990,0.092623,0.026966,-2.570000,-1.300000
216.500008,0.052087,0.041251,-2.390000,-1.390000
216.600004,0.038844,0.020303,-1.870000,-1.540000
216.700011,0.013619,0.017569,-1.590000,-1.540000
216.800034,0.014469,0.007482,-1.480000,-1.530000
216.899985,0.014286,0.019262,-1.610000,-1.530000
216.999986,-0.003528,0.040392,-1.690000,-1.540000
217.100016,0.008251,0.035463,-1.920000,-1.710000
217.199999,0.041269,0.030489,-2.740000,-1.530000
217.300041,-0.006887,-0.015643,-3.190000,-1.390000
217.400034,-0.017397,0.025383,-3.120000,-1.380000
217.499986,0.023141,0.026484,-2.730000,-1.840000
217.600051,0.033701,0.018712,-2.330000,-2.360000
217.700019,0.077913,0.024297,-2.100000,-2.850000
217.799981,0.059623,-0.008860,-1.990000,-2.530000
217.900022,0.060451,0.021463,-2.050000,-1.880000
218.000008,0.039777,-0.018390,-1.890000,-1.500000
218.099981,0.049427,0.004392,-1.620000,-1.500000
218.199986,0.049492,-0.008252,-1.720000,-1.770000
218.300006,0.009202,0.001335,-1.710000,-2.090000
218.400040,0.061696,-0.018665,-1.690000,-2.240000
218.500033,0.045280,-0.084077,-1.770000,-2.230000
218.599986,0.055625,-0.063246,-1.940000,-1.900000
218.700043,0.046096,-0.093538,-1.980000,-1.900000
218.800005,0.020708,-0.042463,-2.250000,-1.800000
218.899973,0.052605,-0.044624,-2.490000,-1.800000
219.000036,0.009126,-0.025732,-2.570000,-1.820000
219.100013,0.037530,0.009511,-2.490000,-2.000000
219.199979,0.033782,-0.075899,-2.200000,-2.160000
219.300017,0.026779,-0.028164,-1.950000,-2.480000
219.400006,0.060263,-0.055720,-1.570000,-2.870000
219.500033,0.034012,-0.052715,-1.300000,-2.860000
219.600007,0.078643,-0.051312,-1.580000,-2.570000
219.699982,0.064536,-0.097359,-2.180000,-2.040000
219.800001,0.035708,-0.048162,-2.710000,-1.510000
219.900016,0.082729,-0.073167,-2.880000,-1.410000
220.000011,0.053780,-0.120123,-2.530000,-1.940000
220.100036,0.038331,-0.069207,-2.180000,-2.450000
220.200013,0.064363,-0.027632,-2.300000,-2.730000
220.299981,0.078731,-0.075607,-2.200000,-2.780000
220.400026,0.079851,-0.040184,-2.480000,-2.340000
220.499977,0.123512,-0.024356,-2.910000,-1.810000
220.600001,0.115087,-0.051663,-3.160000,-1.610000
220.700012,0.101240,-0.018907,-3.140000,-1.570000
220.799987,0.119626,0.020730,-3.040000,-1.780000
220.900015,0.091779,0.005739,-3.160000,-1.760000
221.000023,0.082747,0.020807,-3.340000,-1.750000
221.100008,0.108684,0.047746,-3.200000,-1.720000
221.200003,0.105329,0.022620,-2.700000,-1.790000
221.300045,0.111193,0.026229,-2.130000,-1.850000
221.400002,0.127561,0.026409,-1.860000,-1.680000
221.500041,0.129789,0.015703,-1.930000,-1.290000
221.600004,0.116296,-0.018184,-2.220000,-0.810000
221.700004,0.093066,0.021974,-2.480000,-0.370000
221.800047,0.084144,0.029033,-2.470000,-0.240000
221.900030,0.042594,0.003448,-2.330000,-0.220000
221.999986,0.015690,0.016627,-2.290000,-0.010000
222.100016,0.025123,0.007523,-2.330000,0.090000
222.200016,-0.026801,0.011838,-2.360000,0.010000
222.299982,-0.026365,0.015531,-2.250000,-0.240000
222.400006,-0.072445,-0.015949,-2.100000,-0.550000
222.499977,-0.046284,-0.006807,-2.100000,-0.780000
222.600000,-0.069361,-0.040565,-2.280000,-0.890000
222.700016,-0.062303,-0.008794,-2.640000,-0.860000
222.799975,-0.084799,-0.025888,-2.870000,-0.920000
222.900006,-0.075604,0.031656,-2.890000,-0.970000
223.000011,-0.083906,0.029289,-2.660000,-1.250000
223.100008,-0.079890,0.058097,-2.480000,-1.310000
223.200014,-0.068200,0.070069,-2.450000,-1.350000
223.299986,-0.075452,0.018770,-2.300000,-1.670000
223.400028,-0.088906,0.087513,-2.350000,-1.720000
